v8-version,7,8,279,23,-node.39,0
code-creation,Builtin,3,7542,0x137f7c0,427,FunctionPrototypeHasInstance
code-creation,Builtin,3,7546,0x137f980,12,FunctionPrototypeToString
code-creation,Builtin,3,7555,0x137f9a0,193,CreateIterResultObject
code-creation,Builtin,3,7559,0x137fa80,818,CreateGeneratorObject
code-creation,Builtin,3,7563,0x137fdc0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,7568,0x137fde0,532,GeneratorPrototypeNext
code-creation,Builtin,3,7572,0x1380000,540,GeneratorPrototypeReturn
code-creation,Builtin,3,7576,0x1380220,548,GeneratorPrototypeThrow
code-creation,Builtin,3,7580,0x1380460,12,AsyncFunctionConstructor
code-creation,Builtin,3,7583,0x1380480,12,GlobalDecodeURI
code-creation,Builtin,3,7587,0x13804a0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,7591,0x13804c0,12,GlobalEncodeURI
code-creation,Builtin,3,7595,0x13804e0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,7599,0x1380500,12,GlobalEscape
code-creation,Builtin,3,7603,0x1380520,12,GlobalUnescape
code-creation,Builtin,3,7607,0x1380540,12,GlobalEval
code-creation,Builtin,3,7611,0x1380560,149,GlobalIsFinite
code-creation,Builtin,3,7615,0x1380600,141,GlobalIsNaN
code-creation,Builtin,3,7618,0x13806a0,12,JsonParse
code-creation,Builtin,3,7622,0x13806c0,12,JsonStringify
code-creation,Builtin,3,7626,0x13806e0,2877,LoadIC
code-creation,Builtin,3,7629,0x1381220,2677,LoadIC_Megamorphic
code-creation,Builtin,3,7633,0x1381ca0,2729,LoadIC_Noninlined
code-creation,Builtin,3,7637,0x1382760,52,LoadICTrampoline
code-creation,Builtin,3,7640,0x13827a0,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,7644,0x13827e0,6396,KeyedLoadIC
code-creation,Builtin,3,7648,0x13840e0,11522,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,7652,0x1386e00,52,KeyedLoadICTrampoline
code-creation,Builtin,3,7655,0x1386e40,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,7712,0x1386e80,5808,StoreGlobalIC
code-creation,Builtin,3,7716,0x1388540,52,StoreGlobalICTrampoline
code-creation,Builtin,3,7720,0x1388580,6684,StoreIC
code-creation,Builtin,3,7724,0x1389fa0,52,StoreICTrampoline
code-creation,Builtin,3,7728,0x1389fe0,7188,KeyedStoreIC
code-creation,Builtin,3,7731,0x138bc00,52,KeyedStoreICTrampoline
code-creation,Builtin,3,7735,0x138bc40,348,StoreInArrayLiteralIC
code-creation,Builtin,3,7739,0x138bda0,1985,LoadGlobalIC
code-creation,Builtin,3,7743,0x138c580,1969,LoadGlobalICInsideTypeof
code-creation,Builtin,3,7747,0x138cd40,52,LoadGlobalICTrampoline
code-creation,Builtin,3,7751,0x138cd80,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,7755,0x138cdc0,2012,CloneObjectIC
code-creation,Builtin,3,7759,0x138d5a0,2012,CloneObjectIC_Slow
code-creation,Builtin,3,7762,0x138dd80,2408,KeyedHasIC
code-creation,Builtin,3,7766,0x138e700,2202,KeyedHasIC_Megamorphic
code-creation,Builtin,3,7770,0x138efa0,1678,IterableToList
code-creation,Builtin,3,7774,0x138f640,649,IterableToListWithSymbolLookup
code-creation,Builtin,3,7778,0x138f8e0,100,IterableToListMayPreserveHoles
code-creation,Builtin,3,7783,0x138f960,1380,FindOrderedHashMapEntry
code-creation,Builtin,3,7787,0x138fee0,6400,MapConstructor
code-creation,Builtin,3,7790,0x1391800,2228,MapPrototypeSet
code-creation,Builtin,3,7794,0x13920c0,1750,MapPrototypeDelete
code-creation,Builtin,3,7798,0x13927a0,243,MapPrototypeGet
code-creation,Builtin,3,7802,0x13928a0,203,MapPrototypeHas
code-creation,Builtin,3,7805,0x1392980,12,MapPrototypeClear
code-creation,Builtin,3,7809,0x13929a0,307,MapPrototypeEntries
code-creation,Builtin,3,7813,0x1392ae0,166,MapPrototypeGetSize
code-creation,Builtin,3,7817,0x1392ba0,630,MapPrototypeForEach
code-creation,Builtin,3,7821,0x1392e20,307,MapPrototypeKeys
code-creation,Builtin,3,7825,0x1392f60,307,MapPrototypeValues
code-creation,Builtin,3,7829,0x13930a0,1038,MapIteratorPrototypeNext
code-creation,Builtin,3,7833,0x13934c0,1366,MapIteratorToList
code-creation,Builtin,3,7837,0x1393a20,291,MathAbs
code-creation,Builtin,3,7840,0x1393b60,483,MathCeil
code-creation,Builtin,3,7844,0x1393d60,483,MathFloor
code-creation,Builtin,3,7848,0x1393f60,317,MathImul
code-creation,Builtin,3,7851,0x13940a0,486,MathMax
code-creation,Builtin,3,7855,0x13942a0,498,MathMin
code-creation,Builtin,3,7858,0x13944a0,456,MathPow
code-creation,Builtin,3,7862,0x1394680,331,MathRandom
code-creation,Builtin,3,7869,0x13947e0,547,MathRound
code-creation,Builtin,3,7873,0x1394a20,483,MathTrunc
code-creation,Builtin,3,7877,0x1394c20,109,AllocateHeapNumber
code-creation,Builtin,3,7881,0x1394ca0,600,NumberConstructor
code-creation,Builtin,3,7884,0x1394f00,117,NumberIsFinite
code-creation,Builtin,3,7888,0x1394f80,365,NumberIsInteger
code-creation,Builtin,3,7892,0x1395100,109,NumberIsNaN
code-creation,Builtin,3,7895,0x1395180,401,NumberIsSafeInteger
code-creation,Builtin,3,7899,0x1395320,223,NumberParseFloat
code-creation,Builtin,3,7902,0x1395400,102,NumberParseInt
code-creation,Builtin,3,7906,0x1395480,313,ParseInt
code-creation,Builtin,3,7910,0x13955c0,12,NumberPrototypeToExponential
code-creation,Builtin,3,7914,0x13955e0,12,NumberPrototypeToFixed
code-creation,Builtin,3,7917,0x1395600,12,NumberPrototypeToLocaleString
code-creation,Builtin,3,7922,0x1395620,12,NumberPrototypeToPrecision
code-creation,Builtin,3,7925,0x1395640,12,NumberPrototypeToString
code-creation,Builtin,3,7929,0x1395660,186,NumberPrototypeValueOf
code-creation,Builtin,3,7933,0x1395720,1092,Add
code-creation,Builtin,3,7942,0x1395b80,545,Subtract
code-creation,Builtin,3,7945,0x1395dc0,722,Multiply
code-creation,Builtin,3,7949,0x13960a0,601,Divide
code-creation,Builtin,3,7952,0x1396300,657,Modulus
code-creation,Builtin,3,7956,0x13965a0,679,Exponentiate
code-creation,Builtin,3,7960,0x1396860,500,BitwiseAnd
code-creation,Builtin,3,7963,0x1396a60,500,BitwiseOr
code-creation,Builtin,3,7967,0x1396c60,500,BitwiseXor
code-creation,Builtin,3,7970,0x1396e60,512,ShiftLeft
code-creation,Builtin,3,7974,0x1397080,512,ShiftRight
code-creation,Builtin,3,7977,0x13972a0,641,ShiftRightLogical
code-creation,Builtin,3,7981,0x1397540,1158,LessThan
code-creation,Builtin,3,7988,0x13979e0,1158,LessThanOrEqual
code-creation,Builtin,3,7991,0x1397e80,1158,GreaterThan
code-creation,Builtin,3,7995,0x1398320,1158,GreaterThanOrEqual
code-creation,Builtin,3,7999,0x13987c0,996,Equal
code-creation,Builtin,3,8002,0x1398bc0,337,SameValue
code-creation,Builtin,3,8006,0x1398d20,204,SameValueNumbersOnly
code-creation,Builtin,3,8010,0x1398e00,333,StrictEqual
code-creation,Builtin,3,8013,0x1398f60,158,BitwiseNot
code-creation,Builtin,3,8018,0x1399000,158,Decrement
code-creation,Builtin,3,8021,0x13990a0,158,Increment
code-creation,Builtin,3,8025,0x1399140,436,Negate
code-creation,Builtin,3,8028,0x1399300,412,ObjectConstructor
code-creation,Builtin,3,8032,0x13994a0,326,ObjectAssign
code-creation,Builtin,3,8035,0x1399600,1008,ObjectCreate
code-creation,Builtin,3,8039,0x1399a00,895,CreateObjectWithoutProperties
code-creation,Builtin,3,8043,0x1399d80,12,ObjectDefineGetter
code-creation,Builtin,3,8047,0x1399da0,12,ObjectDefineProperties
code-creation,Builtin,3,8051,0x1399dc0,12,ObjectDefineProperty
code-creation,Builtin,3,8055,0x1399de0,12,ObjectDefineSetter
code-creation,Builtin,3,8059,0x1399e00,1874,ObjectEntries
code-creation,Builtin,3,8062,0x139a560,12,ObjectFreeze
code-creation,Builtin,3,8066,0x139a580,6116,ObjectGetOwnPropertyDescriptor
code-creation,Builtin,3,8070,0x139bd80,12,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,8075,0x139bda0,812,ObjectGetOwnPropertyNames
code-creation,Builtin,3,8079,0x139c0e0,12,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,8083,0x139c100,381,ObjectIs
code-creation,Builtin,3,8086,0x139c280,12,ObjectIsFrozen
code-creation,Builtin,3,8090,0x139c2a0,12,ObjectIsSealed
code-creation,Builtin,3,8094,0x139c2c0,730,ObjectKeys
code-creation,Builtin,3,8097,0x139c5a0,12,ObjectLookupGetter
code-creation,Builtin,3,8101,0x139c5c0,12,ObjectLookupSetter
code-creation,Builtin,3,8105,0x139c5e0,98,ObjectPrototypeToString
code-creation,Builtin,3,8109,0x139c660,122,ObjectPrototypeValueOf
code-creation,Builtin,3,8113,0x139c6e0,1888,ObjectPrototypeHasOwnProperty
code-creation,Builtin,3,8117,0x139ce60,291,ObjectPrototypeIsPrototypeOf
code-creation,Builtin,3,8121,0x139cfa0,12,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,8125,0x139cfc0,12,ObjectPrototypeGetProto
code-creation,Builtin,3,8129,0x139cfe0,12,ObjectPrototypeSetProto
code-creation,Builtin,3,8133,0x139d000,236,ObjectPrototypeToLocaleString
code-creation,Builtin,3,8140,0x139d100,12,ObjectSeal
code-creation,Builtin,3,8144,0x139d120,1380,ObjectToString
code-creation,Builtin,3,8147,0x139d6a0,1506,ObjectValues
code-creation,Builtin,3,8151,0x139dca0,353,OrdinaryHasInstance
code-creation,Builtin,3,8155,0x139de20,430,InstanceOf
code-creation,Builtin,3,8159,0x139dfe0,268,ForInEnumerate
code-creation,Builtin,3,8162,0x139e100,2136,ForInFilter
code-creation,Builtin,3,8166,0x139e960,825,FulfillPromise
code-creation,Builtin,3,8170,0x139eca0,1033,RejectPromise
code-creation,Builtin,3,8173,0x139f0c0,580,ResolvePromise
code-creation,Builtin,3,8177,0x139f320,163,PromiseCapabilityDefaultReject
code-creation,Builtin,3,8181,0x139f3e0,159,PromiseCapabilityDefaultResolve
code-creation,Builtin,3,8185,0x139f480,330,PromiseGetCapabilitiesExecutor
code-creation,Builtin,3,8189,0x139f5e0,2088,NewPromiseCapability
code-creation,Builtin,3,8193,0x139fe20,122,PromiseConstructorLazyDeoptContinuation
code-creation,Builtin,3,8197,0x139fea0,2552,PromiseConstructor
code-creation,Builtin,3,8201,0x13a08a0,12,IsPromise
code-creation,Builtin,3,8205,0x13a08c0,1810,PromisePrototypeThen
code-creation,Builtin,3,8209,0x13a0fe0,1064,PerformPromiseThen
code-creation,Builtin,3,8212,0x13a1420,244,PromisePrototypeCatch
code-creation,Builtin,3,8216,0x13a1520,344,PromiseRejectReactionJob
code-creation,Builtin,3,8220,0x13a1680,200,PromiseFulfillReactionJob
code-creation,Builtin,3,8224,0x13a1760,1048,PromiseResolveThenableJob
code-creation,Builtin,3,8228,0x13a1b80,179,PromiseResolveTrampoline
code-creation,Builtin,3,8232,0x13a1c40,534,PromiseResolve
code-creation,Builtin,3,8236,0x13a1e60,547,PromiseReject
code-creation,Builtin,3,8240,0x13a20a0,1584,PromisePrototypeFinally
code-creation,Builtin,3,8244,0x13a26e0,848,PromiseThenFinally
code-creation,Builtin,3,8248,0x13a2a40,848,PromiseCatchFinally
code-creation,Builtin,3,8251,0x13a2da0,77,PromiseValueThunkFinally
code-creation,Builtin,3,8255,0x13a2e00,106,PromiseThrowerFinally
code-creation,Builtin,3,8259,0x13a2e80,4524,PromiseAll
code-creation,Builtin,3,8263,0x13a4040,1148,PromiseAllResolveElementClosure
code-creation,Builtin,3,8268,0x13a44c0,1804,PromiseRace
code-creation,Builtin,3,8271,0x13a4be0,4884,PromiseAllSettled
code-creation,Builtin,3,8275,0x13a5f00,1442,PromiseAllSettledResolveElementClosure
code-creation,Builtin,3,8279,0x13a64c0,1450,PromiseAllSettledRejectElementClosure
code-creation,Builtin,3,8284,0x13a6a80,275,PromiseInternalConstructor
code-creation,Builtin,3,8289,0x13a6ba0,163,PromiseInternalReject
code-creation,Builtin,3,8293,0x13a6c60,159,PromiseInternalResolve
code-creation,Builtin,3,8297,0x13a6d00,51,ReflectApply
code-creation,Builtin,3,8300,0x13a6d40,57,ReflectConstruct
code-creation,Builtin,3,8304,0x13a6d80,12,ReflectDefineProperty
code-creation,Builtin,3,8308,0x13a6da0,12,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,8362,0x13a6dc0,175,ReflectHas
code-creation,Builtin,3,8371,0x13a6e80,12,ReflectOwnKeys
code-creation,Builtin,3,8374,0x13a6ea0,12,ReflectSet
code-creation,Builtin,3,8397,0x13a6ec0,12,RegExpCapture1Getter
code-creation,Builtin,3,8433,0x13a6ee0,12,RegExpCapture2Getter
code-creation,Builtin,3,8459,0x13a6f00,12,RegExpCapture3Getter
code-creation,Builtin,3,8485,0x13a6f20,12,RegExpCapture4Getter
code-creation,Builtin,3,8494,0x13a6f40,12,RegExpCapture5Getter
code-creation,Builtin,3,8516,0x13a6f60,12,RegExpCapture6Getter
code-creation,Builtin,3,8524,0x13a6f80,12,RegExpCapture7Getter
tick,0x7fdbf7227297,8529,0,0x0,6
code-creation,Builtin,3,8565,0x13a6fa0,12,RegExpCapture8Getter
code-creation,Builtin,3,8576,0x13a6fc0,12,RegExpCapture9Getter
code-creation,Builtin,3,8580,0x13a6fe0,2532,RegExpConstructor
code-creation,Builtin,3,8584,0x13a79e0,12,RegExpInputGetter
code-creation,Builtin,3,8588,0x13a7a00,12,RegExpInputSetter
code-creation,Builtin,3,8592,0x13a7a20,12,RegExpLastMatchGetter
code-creation,Builtin,3,8596,0x13a7a40,12,RegExpLastParenGetter
code-creation,Builtin,3,8600,0x13a7a60,12,RegExpLeftContextGetter
code-creation,Builtin,3,8604,0x13a7a80,1134,RegExpPrototypeCompile
code-creation,Builtin,3,8611,0x13a7f00,5190,RegExpPrototypeExec
code-creation,Builtin,3,8615,0x13a9360,2470,RegExpPrototypeMatchAll
code-creation,Builtin,3,8619,0x13a9d20,1890,RegExpPrototypeSearch
code-creation,Builtin,3,8623,0x13aa4a0,12,RegExpPrototypeToString
code-creation,Builtin,3,8627,0x13aa4c0,12,RegExpRightContextGetter
code-creation,Builtin,3,8631,0x13aa4e0,546,RegExpPrototypeSplit
code-creation,Builtin,3,8635,0x13aa720,309,RegExpExecAtom
code-creation,Builtin,3,8638,0x13aa860,1244,RegExpExecInternal
code-creation,Builtin,3,8642,0x13aad40,7,RegExpInterpreterTrampoline
code-creation,Builtin,3,8646,0x13aad60,5028,RegExpPrototypeExecSlow
code-creation,Builtin,3,8650,0x13ac120,1752,RegExpSearchFast
code-creation,Builtin,3,8654,0x13ac800,5087,RegExpSplit
code-creation,Builtin,3,8657,0x13adbe0,9311,RegExpStringIteratorPrototypeNext
code-creation,Builtin,3,8661,0x13b0040,4316,SetConstructor
code-creation,Builtin,3,8692,0x13b1120,1464,SetPrototypeHas
code-creation,Builtin,3,8701,0x13b16e0,1936,SetPrototypeAdd
code-creation,Builtin,3,8705,0x13b1e80,1678,SetPrototypeDelete
code-creation,Builtin,3,8709,0x13b2520,12,SetPrototypeClear
code-creation,Builtin,3,8713,0x13b2540,307,SetPrototypeEntries
code-creation,Builtin,3,8717,0x13b2680,166,SetPrototypeGetSize
code-creation,Builtin,3,8720,0x13b2740,558,SetPrototypeForEach
code-creation,Builtin,3,8724,0x13b2980,307,SetPrototypeValues
code-creation,Builtin,3,8728,0x13b2ac0,937,SetIteratorPrototypeNext
code-creation,Builtin,3,8732,0x13b2e80,1282,SetOrSetIteratorToList
code-creation,Builtin,3,8736,0x13b33a0,12,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,8740,0x13b33c0,12,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,8794,0x13b33e0,1352,AtomicsLoad
code-creation,Builtin,3,8798,0x13b3940,922,AtomicsStore
code-creation,Builtin,3,8802,0x13b3ce0,1728,AtomicsExchange
code-creation,Builtin,3,8805,0x13b43c0,2148,AtomicsCompareExchange
code-creation,Builtin,3,8809,0x13b4c40,1860,AtomicsAdd
code-creation,Builtin,3,8813,0x13b53a0,1860,AtomicsSub
code-creation,Builtin,3,8816,0x13b5b00,1860,AtomicsAnd
code-creation,Builtin,3,8820,0x13b6260,1860,AtomicsOr
code-creation,Builtin,3,8824,0x13b69c0,1860,AtomicsXor
code-creation,Builtin,3,8828,0x13b7120,12,AtomicsNotify
code-creation,Builtin,3,8832,0x13b7140,12,AtomicsIsLockFree
code-creation,Builtin,3,8836,0x13b7160,12,AtomicsWait
code-creation,Builtin,3,8839,0x13b7180,12,AtomicsWake
code-creation,Builtin,3,8843,0x13b71a0,12,StringFromCodePoint
code-creation,Builtin,3,8847,0x13b71c0,2028,StringFromCharCode
code-creation,Builtin,3,8851,0x13b79c0,1896,StringPrototypeIncludes
code-creation,Builtin,3,8854,0x13b8140,1648,StringPrototypeIndexOf
code-creation,Builtin,3,8858,0x13b87c0,12,StringPrototypeLastIndexOf
code-creation,Builtin,3,8862,0x13b87e0,1108,StringPrototypeMatch
code-creation,Builtin,3,8866,0x13b8c40,3320,StringPrototypeMatchAll
code-creation,Builtin,3,8870,0x13b9940,12,StringPrototypeLocaleCompare
code-creation,Builtin,3,8875,0x13b9960,1504,StringPrototypeReplace
code-creation,Builtin,3,8879,0x13b9f60,1108,StringPrototypeSearch
code-creation,Builtin,3,8882,0x13ba3c0,3390,StringPrototypeSplit
code-creation,Builtin,3,8886,0x13bb100,4116,StringPrototypeSubstr
code-creation,Builtin,3,8890,0x13bc120,4654,StringPrototypeTrim
code-creation,Builtin,3,8894,0x13bd360,4286,StringPrototypeTrimEnd
code-creation,Builtin,3,8898,0x13be420,4306,StringPrototypeTrimStart
code-creation,Builtin,3,8902,0x13bf500,12,StringRaw
code-creation,Builtin,3,8905,0x13bf520,12,SymbolConstructor
code-creation,Builtin,3,8909,0x13bf540,12,SymbolFor
code-creation,Builtin,3,8913,0x13bf560,12,SymbolKeyFor
code-creation,Builtin,3,8917,0x13bf580,186,SymbolPrototypeDescriptionGetter
code-creation,Builtin,3,8921,0x13bf640,178,SymbolPrototypeToPrimitive
code-creation,Builtin,3,8925,0x13bf700,211,SymbolPrototypeToString
code-creation,Builtin,3,8930,0x13bf7e0,178,SymbolPrototypeValueOf
code-creation,Builtin,3,8934,0x13bf8a0,126,TypedArrayBaseConstructor
code-creation,Builtin,3,8938,0x13bf920,65,GenericLazyDeoptContinuation
code-creation,Builtin,3,8942,0x13bf980,332,TypedArrayConstructor
code-creation,Builtin,3,8956,0x13bfae0,12,TypedArrayPrototypeBuffer
code-creation,Builtin,3,8961,0x13bfb00,339,TypedArrayPrototypeByteLength
code-creation,Builtin,3,8965,0x13bfc60,339,TypedArrayPrototypeByteOffset
code-creation,Builtin,3,8972,0x13bfdc0,339,TypedArrayPrototypeLength
code-creation,Builtin,3,8976,0x13bff20,388,TypedArrayPrototypeEntries
code-creation,Builtin,3,8980,0x13c00c0,380,TypedArrayPrototypeKeys
code-creation,Builtin,3,8984,0x13c0240,388,TypedArrayPrototypeValues
code-creation,Builtin,3,8989,0x13c03e0,12,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,8993,0x13c0400,12,TypedArrayPrototypeFill
code-creation,Builtin,3,8998,0x13c0420,12,TypedArrayPrototypeIncludes
code-creation,Builtin,3,9002,0x13c0440,12,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,9007,0x13c0460,12,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,9011,0x13c0480,12,TypedArrayPrototypeReverse
code-creation,Builtin,3,9015,0x13c04a0,1988,TypedArrayPrototypeSet
code-creation,Builtin,3,9020,0x13c0c80,317,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,9024,0x13c0dc0,10320,TypedArrayPrototypeMap
code-creation,Builtin,3,9028,0x13c3620,3720,TypedArrayOf
code-creation,Builtin,3,9033,0x13c44c0,3956,TypedArrayFrom
code-creation,Builtin,3,9037,0x13c5440,189,WasmCompileLazy
code-creation,Builtin,3,9041,0x13c5500,56,WasmAllocateHeapNumber
code-creation,Builtin,3,9045,0x13c5540,294,WasmAtomicNotify
code-creation,Builtin,3,9049,0x13c5680,356,WasmI32AtomicWait
code-creation,Builtin,3,9053,0x13c5800,446,WasmI64AtomicWait
code-creation,Builtin,3,9058,0x13c59c0,129,WasmMemoryGrow
code-creation,Builtin,3,9061,0x13c5a60,160,WasmTableGet
code-creation,Builtin,3,9066,0x13c5b20,160,WasmTableSet
code-creation,Builtin,3,9069,0x13c5be0,56,WasmRecordWrite
code-creation,Builtin,3,9074,0x13c5c20,72,WasmStackGuard
code-creation,Builtin,3,9078,0x13c5c80,72,WasmStackOverflow
code-creation,Builtin,3,9101,0x13c5ce0,56,WasmToNumber
code-creation,Builtin,3,9108,0x13c5d20,84,WasmThrow
code-creation,Builtin,3,9112,0x13c5d80,84,WasmRethrow
code-creation,Builtin,3,9115,0x13c5de0,92,ThrowWasmTrapUnreachable
code-creation,Builtin,3,9119,0x13c5e40,92,ThrowWasmTrapMemOutOfBounds
code-creation,Builtin,3,9123,0x13c5ea0,92,ThrowWasmTrapUnalignedAccess
code-creation,Builtin,3,9128,0x13c5f00,92,ThrowWasmTrapDivByZero
code-creation,Builtin,3,9131,0x13c5f60,92,ThrowWasmTrapDivUnrepresentable
code-creation,Builtin,3,9138,0x13c5fc0,92,ThrowWasmTrapRemByZero
code-creation,Builtin,3,9142,0x13c6020,92,ThrowWasmTrapFloatUnrepresentable
code-creation,Builtin,3,9148,0x13c6080,92,ThrowWasmTrapFuncInvalid
code-creation,Builtin,3,9152,0x13c60e0,92,ThrowWasmTrapFuncSigMismatch
code-creation,Builtin,3,9157,0x13c6140,92,ThrowWasmTrapDataSegmentDropped
code-creation,Builtin,3,9161,0x13c61a0,92,ThrowWasmTrapElemSegmentDropped
code-creation,Builtin,3,9166,0x13c6200,92,ThrowWasmTrapTableOutOfBounds
code-creation,Builtin,3,9171,0x13c6260,56,WasmI64ToBigInt
code-creation,Builtin,3,9175,0x13c62a0,12,WasmI32PairToBigInt
code-creation,Builtin,3,9179,0x13c62c0,56,WasmBigIntToI64
code-creation,Builtin,3,9183,0x13c6300,12,WasmBigIntToI32Pair
code-creation,Builtin,3,9188,0x13c6320,5164,WeakMapConstructor
code-creation,Builtin,3,9192,0x13c7760,244,WeakMapLookupHashIndex
code-creation,Builtin,3,9196,0x13c7860,251,WeakMapGet
code-creation,Builtin,3,9201,0x13c7960,211,WeakMapPrototypeHas
code-creation,Builtin,3,9205,0x13c7a40,244,WeakMapPrototypeSet
code-creation,Builtin,3,9209,0x13c7b40,179,WeakMapPrototypeDelete
code-creation,Builtin,3,9213,0x13c7c00,3712,WeakSetConstructor
code-creation,Builtin,3,9217,0x13c8aa0,211,WeakSetPrototypeHas
code-creation,Builtin,3,9221,0x13c8b80,244,WeakSetPrototypeAdd
code-creation,Builtin,3,9226,0x13c8c80,179,WeakSetPrototypeDelete
code-creation,Builtin,3,9230,0x13c8d40,578,WeakCollectionDelete
code-creation,Builtin,3,9234,0x13c8fa0,956,WeakCollectionSet
code-creation,Builtin,3,9238,0x13c9360,371,AsyncGeneratorResolve
code-creation,Builtin,3,9243,0x13c94e0,137,AsyncGeneratorReject
code-creation,Builtin,3,9247,0x13c9580,1248,AsyncGeneratorYield
code-creation,Builtin,3,9256,0x13c9a80,1320,AsyncGeneratorReturn
code-creation,Builtin,3,9260,0x13c9fc0,400,AsyncGeneratorResumeNext
code-creation,Builtin,3,9282,0x13ca160,12,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,9290,0x13ca180,958,AsyncGeneratorPrototypeNext
code-creation,Builtin,3,9295,0x13ca540,962,AsyncGeneratorPrototypeReturn
code-creation,Builtin,3,9299,0x13ca920,966,AsyncGeneratorPrototypeThrow
code-creation,Builtin,3,9303,0x13cad00,1244,AsyncGeneratorAwaitCaught
code-creation,Builtin,3,9307,0x13cb1e0,1244,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,9311,0x13cb6c0,214,AsyncGeneratorAwaitResolveClosure
code-creation,Builtin,3,9317,0x13cb7a0,230,AsyncGeneratorAwaitRejectClosure
code-creation,Builtin,3,9321,0x13cb8a0,214,AsyncGeneratorYieldResolveClosure
code-creation,Builtin,3,9326,0x13cb980,214,AsyncGeneratorReturnClosedResolveClosure
code-creation,Builtin,3,9331,0x13cba60,210,AsyncGeneratorReturnClosedRejectClosure
code-creation,Builtin,3,9353,0x13cbb40,230,AsyncGeneratorReturnResolveClosure
code-creation,Builtin,3,9361,0x13cbc40,1408,AsyncFromSyncIteratorPrototypeNext
code-creation,Builtin,3,9366,0x13cc1e0,1492,AsyncFromSyncIteratorPrototypeThrow
code-creation,Builtin,3,9370,0x13cc7c0,1524,AsyncFromSyncIteratorPrototypeReturn
code-creation,Builtin,3,9374,0x13ccdc0,102,AsyncIteratorValueUnwrap
code-creation,Builtin,3,9378,0x13cce40,226,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9383,0x13ccf40,226,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9388,0x13cd040,209,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,9395,0x13cd120,403,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9400,0x13cd2c0,403,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9434,0x13cd460,226,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9477,0x13cd560,226,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9487,0x13cd660,209,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,9492,0x13cd740,403,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,9515,0x13cd8e0,403,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,9558,0x13cda80,1,DirectCEntry
code-creation,Builtin,3,9566,0x13cdaa0,1628,StringAdd_CheckNone
code-creation,Builtin,3,9570,0x13ce100,3384,SubString
code-creation,Builtin,3,9575,0x13cee40,14,StackCheck
code-creation,Builtin,3,9597,0x13cee60,82,DoubleToI
code-creation,Builtin,3,9641,0x13ceec0,2224,GetProperty
code-creation,Builtin,3,9649,0x13cf780,2318,GetPropertyWithReceiver
code-creation,Builtin,3,9671,0x13d00a0,16508,SetProperty
code-creation,Builtin,3,9713,0x13d4120,14720,SetPropertyInLiteral
code-creation,Builtin,3,9721,0x13d7ac0,5,MemCopyUint8Uint8
code-creation,Builtin,3,9725,0x13d7ae0,5,MemCopyUint16Uint8
code-creation,Builtin,3,9749,0x13d7b00,5,MemMove
code-creation,Builtin,3,9790,0x13d7b20,12,IsTraceCategoryEnabled
code-creation,Builtin,3,9798,0x13d7b40,12,Trace
code-creation,Builtin,3,9802,0x13d7b60,12,FinalizationGroupCleanupIteratorNext
code-creation,Builtin,3,9826,0x13d7b80,12,FinalizationGroupCleanupSome
code-creation,Builtin,3,9868,0x13d7ba0,12,FinalizationGroupConstructor
code-creation,Builtin,3,9877,0x13d7bc0,12,FinalizationGroupRegister
code-creation,Builtin,3,9881,0x13d7be0,12,FinalizationGroupUnregister
